section,scenario,candidate_name,candidate_value,elapsed_time_s,task_index,busy,temperature_c,depth_of_discharge,thermal_risk,energy_pressure,combined_risk,failure_intensity_per_s,step_failure_probability,run,fault_count,warned_fault_count,unannounced_fault_count,risk_only_episode_count,mean_fault_temperature_c,mean_warning_lead_time_s
cooling_tau_search,cool_from_critical,cooling_tau_s,40,52,,false,20.542913309442159,0.25,0.0092681900794946894,0,0.0092681900794946426,4.6340950397473211e-05,4.633987667221722e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,53,,false,20.455438468156043,0.25,0.0076710268702932585,0,0.0076710268702933071,3.8355134351466538e-05,3.8354398802705031e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,54,,false,20.370123388396586,0.25,0.0061531551437310206,0,0.0061531551437310483,3.0765775718655239e-05,3.0765302457030884e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,55,,false,20.286914745461701,0.25,0.0047097149552220493,0,0.0047097149552220996,2.3548574776110498e-05,2.3548297510599912e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,56,,false,20.20576053124088,0.25,0.0033361993482835376,0,0.0033361993482835528,1.6680996741417765e-05,1.6680857614365215e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,57,,false,20.126610021708444,0.25,0.0020284250591481607,0,0.0020284250591481312,1.0142125295740656e-05,1.0142073864561772e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,58,,false,20.049413745219365,0.25,0.00078250593152304193,0,0.0007825059315230698,3.9125296576153488e-06,3.91252200368117e-06,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,59,,false,19.974123451587886,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,60,,false,19.900692081929581,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,61,,false,19.82907373924802,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,62,,false,19.759223659747654,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,63,,false,19.69109818485498,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,64,,false,19.624654733930516,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,65,,false,19.559851777654519,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,66,,false,19.4966488120698,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,67,,false,19.435006333265438,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,68,,false,19.374885812685548,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,69,,false,19.316249673047679,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,70,,false,19.259061264855784,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,71,,false,19.203284843493108,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,72,,false,19.148885546880621,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,73,,false,19.095829373687092,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,74,,false,19.044083162077154,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,75,,false,18.993614568984064,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,76,,false,18.944392049894251,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,77,,false,18.896384839130953,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,78,,false,18.849562930624671,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,79,,false,18.803897059158412,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,80,,false,18.759358682075959,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,81,,false,18.715919961441788,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,82,,false,18.673553746641449,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,83,,false,18.63223355741156,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,84,,false,18.591933567288763,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,85,,false,18.552628587467353,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,86,,false,18.514294051055458,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,87,,false,18.476905997719925,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,88,,false,18.440441058710338,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,89,,false,18.404876442252778,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,90,,false,18.370189919304234,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,91,,false,18.33635980965872,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,92,,false,18.303364968396444,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,93,,false,18.271184772667546,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,94,,false,18.239799108802139,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,95,,false,18.209188359738619,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,96,,false,18.179333392762356,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,97,,false,18.150215547547127,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,98,,false,18.12181662449181,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,99,,false,18.094118873345028,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,100,,false,18.067104982110678,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,101,,false,18.040758066227362,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,102,,false,18.015061658014986,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,103,,false,17.989999696381929,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,104,,false,17.965556516786336,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,105,,false,17.941716841445263,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,106,,false,17.91846576978558,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,107,,false,17.895788769130608,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,108,,false,17.87367166561674,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,109,,false,17.85210063533431,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,110,,false,17.831062195687192,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,111,,false,17.81054319696575,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,112,,false,17.790530814127827,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,113,,false,17.771012538782696,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,114,,false,17.751976171372892,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,115,,false,17.733409813549098,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,116,,false,17.715301860733287,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,117,,false,17.697640994865484,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,118,,false,17.680416177329615,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,119,,false,17.663616642054002,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,120,,false,17.647231888782226,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,1,,false,29.785128899681027,0.25,0.93430143020900536,0,0.93430143020900536,0.0046715071510450273,0.0046606126327227776,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,2,,false,29.573809306266078,0.25,0.87369044140358776,0,0.87369044140358776,0.0043684522070179385,0.0043589243986497635,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,3,,false,29.365982518509284,0.25,0.81771393374673873,0,0.81771393374673873,0.0040885696687336937,0.0040802228471608975,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,4,,false,29.161590805411031,0.25,0.76596378299964241,0,0.76596378299964241,0.0038298189149982122,0.0038224945118999747,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,5,,false,28.9605773901812,0.25,0.71807196030735809,0,0.71807196030735809,0.0035903598015367905,0.00358392216656442,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,6,,false,28.762886434467472,0.25,0.6737062232317359,0,0.6737062232317359,0.0033685311161586796,0.0033628639803120765,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,7,,false,28.568463022844305,0.25,0.63256630659602153,0,0.63256630659602153,0.0031628315329801076,0.0031578350503927667,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,8,,false,28.377253147558314,0.25,0.59438055117821265,0,0.59438055117821265,0.0029719027558910635,0.0029674910243903175,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,9,,false,28.189203693525748,0.25,0.558902916438759,0,0.558902916438759,0.002794514582193795,0.0027906135609850383,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,10,,false,28.004262423577977,0.25,0.52591033048678648,0,0.52591033048678648,0.0026295516524339323,0.0026260974098539602,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,11,,false,27.822377963950828,0.25,0.49520033654212953,0,0.49520033654212958,0.0024760016827106478,0.0024729389188685481,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,12,,false,27.643499790013756,0.25,0.46658900037739781,0,0.46658900037739781,0.0023329450018869892,0.002330225800689392,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,13,,false,27.467578212234908,0.25,0.43990904774358214,0,0.43990904774358208,0.0021995452387179103,0.0021971280116808677,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,14,,false,27.294564362378154,0.25,0.4150082046947951,0,0.41500820469479516,0.0020750410234739759,0.0020728896141942151,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,15,,false,27.124410179928255,0.25,0.39174771711847972,0,0.39174771711847978,0.001958738585592399,0.0019568215090572652,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,16,,false,26.957068398740425,0.25,0.37000102871967427,0,0.37000102871967422,0.0018500051435983711,0.0018482949388744486,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,17,,false,26.792492533910533,0.25,0.34965259926415504,0,0.34965259926415504,0.0017482629963207752,0.0017467356747515395,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,18,,false,26.630636868862325,0.25,0.33059684710863407,0,0.33059684710863402,0.0016529842355431702,0.0016516188095478642,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,19,,false,26.471456442648101,0.25,0.31273720198232302,0,0.31273720198232302,0.001563686009911615,0.0015624640899255316,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,20,,false,26.314907037459253,0.25,0.29598525567205625,0,0.29598525567205625,0.0014799262783602813,0.0014788317274837099,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,21,,false,26.160945166343268,0.25,0.2802599997363342,0,0.2802599997363342,0.0014012999986816709,0.0014003186362864168,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,22,,false,26.009528061123731,0.25,0.26548714066079571,0,0.26548714066079571,0.0013274357033039785,0.0013265550502439814,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,23,,false,25.860613660520016,0.25,0.2515984839935318,0,0.2515984839935318,0.0012579924199676591,0.001257201479203906,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,24,,false,25.714160598463302,0.25,0.23853137998452356,0,0.23853137998452356,0.0011926568999226178,0.0011919459673431214,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,25,,false,25.570128192605758,0.25,0.22622822411773338,0,0.22622822411773336,0.0011311411205886669,0.0011305016216152455,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,26,,false,25.428476433019615,0.25,0.21463600668272478,0,0.21463600668272476,0.0010731800334136238,0.0010726043816659673,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,27,,false,25.289165971083044,0.25,0.20370590619889706,0,0.20370590619889706,0.0010185295309944854,0.001018011005851063,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,28,,false,25.15215810854972,0.25,0.19339292209120454,0,0.19339292209120451,0.0009669646104560226,0.00096649725082929643,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,29,,false,25.01741478679908,0.25,0.18365554253189939,0,0.18365554253189942,0.00091827771265949707,0.0009178562247049171,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,30,,false,24.884898576264224,0.25,0.17445544381717409,0,0.17445544381717415,0.00087227721908587073,0.0008718968959028565,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,31,,false,24.754572666034576,0.25,0.16575721804833751,0,0.16575721804833754,0.00082878609024168769,0.00082844274191065637,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,32,,false,24.6264008536304,0.25,0.15752812624095897,0,0.15752812624095891,0.00078764063120479453,0.0007873305237459208,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,33,,false,24.500347534946314,0.25,0.14973787429808355,0,0.1497378742980835,0.0007486893714904175,0.00074840917353436592,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,34,,false,24.376377694361036,0.25,0.14235840956020518,0,0.14235840956020518,0.00071179204780102588,0.00071153878393533554,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,35,,false,24.254456895010598,0.25,0.13536373588957656,0,0.13536373588957651,0.00067681867944788254,0.0006765896893499633,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,36,,false,24.134551269222328,0.25,0.12872974546346458,0,0.12872974546346461,0.00064364872731732304,0.00064344162991027837,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,37,,false,24.01662750910695,0.25,0.12243406564348891,0,0.12243406564348891,0.00061217032821744453,0.00061198299019161323,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,38,,false,23.900652857306167,0.25,0.11645591945911773,0,0.11645591945911771,0.00058227959729558853,0.00058211010542968988,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,39,,false,23.786595097893194,0.25,0.11077599839530912,0,0.11077599839530916,0.00055387999197654579,0.00055372662877003391,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,40,,false,23.674422547423681,0.25,0.10537634630940371,0,0.10537634630940373,0.00052688173154701869,0.00052674295374173323,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,41,,false,23.564104046134553,0.25,0.10024025342267302,0,0.10024025342267306,0.00050120126711336534,0.00050107568673951109,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,42,,false,23.455608949288312,0.25,0.095352159439113168,0,0.095352159439113127,0.00047676079719556565,0.00047664716482589817,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,43,,false,23.348907118660421,0.25,0.090697564939664493,0,0.090697564939664521,0.00045348782469832263,0.00045338501463637224,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,44,,false,23.243968914167382,0.25,0.08626295028536124,0,0.08626295028536124,0.00043131475142680622,0.00043122174859105261,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,45,,false,23.140765185633182,0.25,0.082035701339132044,0,0.082035701339132072,0.00041017850669566039,0.00041009439499264683,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,46,,false,23.039267264691841,0.25,0.078004041384122411,0,0.078004041384122424,0.00039002020692061214,0.00038994415892678171,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,47,,false,22.939446956823787,0.25,0.074156968677383653,0,0.074156968677383639,0.00037078484338691823,0.00037071611118209125,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,48,,false,22.841276533523871,0.25,0.070484199132382921,0,0.070484199132382908,0.00035242099566191456,0.00035235890267732757,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,49,,false,22.744728724598819,0.25,0.066976113672728876,0,0.066976113672728932,0.00033488056836364469,0.00033482450212478354,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,50,,false,22.649776710592008,0.25,0.063623709843408843,0,0.063623709843408816,0.00031811854921704407,0.00031806795487650773,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,51,,false,22.55639411533344,0.25,0.060418557305238464,0,0.060418557305238485,0.00030209278652619244,0.00030204716109484374,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,52,,false,22.464554998612858,0.25,0.057352756873629333,0,0.057352756873629285,0.00028676378436814643,0.00028672267156411551,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,53,,false,22.374233848973972,0.25,0.054418902794607517,0,0.054418902794607482,0.00027209451397303743,0.00027205749961798075,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,54,,false,22.285405576627781,0.25,0.051610047979654204,0,0.051610047979654183,0.00025805023989827091,0.00025801694779885477,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,55,,false,22.198045506483009,0.25,0.048919671946725328,0,0.048919671946725307,0.00024459835973362652,0.00024456844799367153,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,56,,false,22.112129371291772,0.25,0.046341651238044665,0,0.046341651238044679,0.0002317082561902234,0.00023168141390546307,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,57,,false,22.027633304908512,0.25,0.043870232106215004,0,0.04387023210621499,0.00021935116053107496,0.00021932710482417637,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,58,,false,21.944533835660359,0.25,0.041500005279101457,0,0.041500005279101471,0.00020750002639550736,0.00020747849975398226,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,59,,false,21.862807879827074,0.25,0.039225882631016513,0,0.039225882631016562,0.00019612941315508281,0.00019611018103907896,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,60,,false,21.782432735228749,0.25,0.037043075603165117,0,0.03704307560316511,0.00018521537801582556,0.00018519822670661054,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,61,,false,21.703386074919514,0.25,0.0349470752302651,0,0.034947075230265079,0.00017473537615132539,0.00017472011081463043,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,62,,false,21.625645940985446,0.25,0.032933633642883361,0,0.032933633642883375,0.00016466816821441687,0.0001646546111557542,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,63,,false,21.54919073844502,0.25,0.030998746926467705,0,0.030998746926467757,0.00015499373463233879,0.00015498172372399767,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,64,,false,21.47399922925036,0.25,0.029138639228414157,0,0.029138639228414198,0.000145693196142071,0.00014568258340377747,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,65,,false,21.400050526387648,0.25,0.027349748013909221,0,0.027349748013909214,0.00013674874006954608,0.00013673939038678142,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,66,,false,21.327324088075034,0.25,0.025628710379812691,0,0.025628710379812736,0.00012814355189906369,0.00012813534186480844,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,67,,false,21.255799712056458,0.25,0.02397235034359068,0,0.023972350343590687,0.00011986175171795344,0.00011985456858518815,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,68,,false,21.185457529989787,0.25,0.022377667031342675,0,0.022377667031342696,0.00011188833515671348,0.00011188207589038989,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,69,,false,21.116278001927693,0.25,0.020841823695362974,0,0.020841823695363026,0.00010420911847681513,0.00010420368889523387,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,70,,false,21.048241910889772,0.25,0.019362137497496882,0,0.019362137497496934,9.6810687487484668e-05,9.6806001484098388e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,71,,false,20.981330357524367,0.25,0.017936069999848384,0,0.017936069999848425,8.9680349999242122e-05,8.9676328836861441e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,72,,false,20.91552475485863,0.25,0.016561218309221668,0,0.016561218309221637,8.2806091546108184e-05,8.2802663216339131e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,73,,false,20.85080682313535,0.25,0.01523530682607767,0,0.015235306826077655,7.6176534130388272e-05,7.6173632771884495e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,74,,false,20.787158584735128,0.25,0.013956179552797184,0,0.013956179552797154,6.9780897763985778e-05,6.9778463133769963e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,75,,false,20.724562359182475,0.25,0.012721792919703488,0,0.012721792919703434,6.3608964598517169e-05,6.3606941591222554e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,76,,false,20.66300075823446,0.25,0.011530209090639313,0,0.011530209090639287,5.7651045453196438e-05,5.7649383663610305e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,77,,false,20.602456681050533,0.25,0.010379589712947349,0,0.01037958971294739,5.1897948564736952e-05,5.1896601889501001e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,78,,false,20.542913309442167,0.25,0.009268190079494823,0,0.0092681900794948646,4.6340950397474323e-05,4.6339876672218331e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,79,,false,20.484354103201046,0.25,0.0081943536729377642,0,0.0081943536729377486,4.0971768364688747e-05,4.0970929033250282e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,80,,false,20.426762795504452,0.25,0.0071565070647558538,0,0.0071565070647559015,3.578253532377951e-05,3.5781895136498279e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,81,,false,20.370123388396593,0.25,0.0061531551437311455,0,0.0061531551437311593,3.0765775718655795e-05,3.076530245703144e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,82,,false,20.314420148344631,0.25,0.0051828766505043608,0,0.00518287665050432,2.59143832525216e-05,2.5914047477792391e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,83,,false,20.259637601868157,0.25,0.0042443199966403283,0,0.0042443199966403222,2.1221599983201612e-05,2.122137480664156e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,84,,false,20.205760531240887,0.25,0.0033361993482836552,0,0.0033361993482836638,1.6680996741418321e-05,1.668085761436577e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,85,,false,20.152773970263436,0.25,0.0024572909560001549,0,0.0024572909560001133,1.2286454780000567e-05,1.2286379301824155e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,86,,false,20.100663200105934,0.25,0.0016064297137883335,0,0.0016064297137883266,8.0321485689416327e-06,8.0321163113226816e-06,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,87,,false,20.049413745219372,0.25,0.00078250593152315523,0,0.00078250593152318082,3.9125296576159045e-06,3.9125220036817257e-06,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,88,,false,19.99901136931452,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,89,,false,19.949442071407312,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,90,,false,19.900692081929591,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,91,,false,19.852747858904149,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,92,,false,19.805596084182969,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,93,,false,19.759223659747661,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,94,,false,19.713617704071037,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,95,,false,19.668765548538822,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,96,,false,19.624654733930523,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,97,,false,19.58127300695844,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,98,,false,19.538608316863915,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,99,,false,19.496648812069804,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,100,,false,19.455382836888305,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,101,,false,19.41479892828319,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,102,,false,19.374885812685552,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,103,,false,19.335632402862192,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,104,,false,19.297027794835756,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,105,,false,19.259061264855784,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,106,,false,19.221722266419821,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,60,107,,false,19.185000427343759,0.25,0,0,0,0,0,,,,,,,
